Date,UEAH1C 1.23 COMB Curncy,UEAH1C 1.2325 COMB Curncy,UEAH1C 1.235 COMB Curncy,UEAH1C 1.24 COMB Curncy,UEAH1C 1.245 COMB Curncy,UEAH1C 1.25 COMB Curncy,UEAH1C 1.255 COMB Curncy,UEAH1C 1.26 COMB Curncy,UEAH1C 1.265 COMB Curncy,UEAH1C 1.27 COMB Curncy,WASH1C 0.69 Curncy,WASH1C 0.7 Curncy,WASH1C 0.71 Curncy,WASH1C 0.72 Curncy,WASH1C 0.73 Curncy,WASH1C 0.74 Curncy,WASH1C 0.75 Curncy,WASH1C 0.76 Curncy,WASH1C 0.77 Curncy,WASH1C 0.78 Curncy,WASH1C 0.79 Curncy,WASH1C 0.8 Curncy,WASH1C 0.81 Curncy,WASH1C 0.82 Curncy,WASH1C 0.83 Curncy,WASH1C 0.84 Curncy,WASH1P 0.69 Curncy,WASH1P 0.7 Curncy,WASH1P 0.71 Curncy,WASH1P 0.72 Curncy,WASH1P 0.73 Curncy,WASH1P 0.74 Curncy,WASH1P 0.75 Curncy,WASH1P 0.76 Curncy,WASH1P 0.77 Curncy,WASH1P 0.78 Curncy,WASH1P 0.79 Curncy,WASH1P 0.8 Curncy,WASH1P 0.81 Curncy,WASH1P 0.82 Curncy
8/6/2020,0.0158,5.58993E-05,0.0146,0.0135,0.000736443,0.0116,0.000988601,0.0099,0.00122878,0.0085,0.00427251,0.0551,0.0367,0.018243507,0.031550933,0.049806478,0.012923702,0.023180441,0.017710559,0.030904755,0.034931626,0.045367834,0.044315834,0.049500994,0.023186756,0.03220649,0.034672968,0.042954121,0.025338582,0.049056448,0.01828684,0.047650947,0.031492304,0.049555224,0.038885884,0.040615973,0.022421561,0.039152432,0.011050475,0.034029301
8/7/2020,0.0122,0.000456446,0.0113,0.0104,0.008392171,0.0088,0.002175709,0.0075,0.003732245,0.0064,0.023865864,0.0551,0.0368,0.003472937,0.047837688,0.027584598,0.01983446,0.010924893,0.049236502,0.020868653,0.048394088,0.023027537,0.016513134,0.002888298,0.029455084,0.043547371,0.021791622,0.035178,0.045102112,0.033131422,0.034334973,0.033580426,0.011611854,0.036895562,0.026062855,0.025885316,0.010899589,0.005650053,0.024576465,0.019878414
8/10/2020,0.0103,0.000932225,0.0095,0.0087,0.0079,0.0073,0.001349102,0.0062,0.003927698,0.0052,0.024208367,0.0551,0.0369,0.017506587,0.016721554,0.006659669,0.032575129,0.029064202,0.000994066,0.042430328,0.028163589,0.014760324,0.03151523,0.033624595,0.005886157,0.042694228,0.010982064,0.010715296,0.026266866,0.009872101,0.015586139,0.023960221,0.005448866,0.006317205,0.002432144,0.005339594,0.046525709,0.03643818,0.045255067,0.027538336
8/11/2020,0.0102,0.000475939,0.0093,0.0086,0.0078,0.0072,0.002857974,0.006,0.002388591,0.0051,0.053877525,0.0551,0.037,0.00705847,0.017884156,0.031953657,0.047459969,0.038248499,0.04784448,0.022748891,0.01648545,0.017199556,0.031246102,0.010513505,0.016073968,0.039895369,0.0064047,0.012044085,0.024928208,0.007884364,0.00103839,0.044388031,0.002590355,0.026279579,0.029062053,0.0267695,0.013971119,0.000993571,0.045595907,0.042510111
8/12/2020,0.0113,9.1912E-05,0.0103,0.0095,0.0087,0.0079,0.002929528,0.0067,0.001565545,0.0057,0.037227907,0.0551,0.0371,0.007875713,0.020211703,0.03467306,0.026035118,0.010953038,0.006039801,0.019278191,0.035687966,0.025853711,0.044537815,0.017476,0.014545009,0.029018606,0.006205671,0.036749637,0.042162138,0.0160987,0.046811366,0.011952024,0.026096883,0.028678925,0.030831726,0.0027207,0.013508065,0.021667275,0.030070671,0.005606331
8/13/2020,0.0122,0.000189145,0.0112,0.0103,0.0095,0.0087,2.56542E-05,0.0074,0.00377793,0.0063,0.072303683,0.0551,0.0372,0.026664371,0.04706896,0.006291047,0.010030978,0.009715088,0.018319066,0.037752426,0.016123913,0.018920705,0.030545624,0.036715277,0.007741049,0.015809518,0.014475776,0.048901095,0.043945981,0.048639971,0.009723322,0.03532074,0.043878836,0.012066652,0.034962329,0.031884403,0.017925337,0.009740138,0.023580865,0.031259628
8/14/2020,0.0136,0.000762465,0.0125,0.0115,0.0106,0.0098,0.002932157,0.0083,0.003014019,0.0071,0.079829079,0.0551,0.0373,0.048757842,0.029526906,0.001798144,0.042518421,0.03594578,0.013520382,0.004656326,0.01478942,0.040579266,0.029675914,0.00467158,0.030735013,0.042121792,0.014691686,0.034351889,0.032244652,0.038419762,0.026508375,0.019143011,0.038617357,0.03546825,0.019791463,0.017163954,0.005807346,0.037475311,0.048220193,0.007519184
8/17/2020,0.0145,0.000629531,0.0133,0.0122,0.0113,0.0104,0.002392385,0.0088,0.002029062,0.0076,0.051500885,0.0551,0.0374,0.012892113,0.029037571,0.001713594,0.013847334,0.04698634,0.041526247,0.039598581,0.019572309,0.032092351,0.011377866,0.018751793,0.008392294,0.032394237,0.035989566,0.011680419,0.047498703,0.029273959,0.015873656,0.010789939,0.038699289,0.033500906,0.045419968,0.01771211,0.013513765,0.004263572,0.021758342,0.005870193
8/18/2020,0.0176,0.001362638,0.0163,0.015,0.0139,0.0128,0.002582318,0.011,0.001230649,0.0094,0.075180035,0.0551,0.0375,0.014355542,0.014514303,0.035146307,0.017700656,0.034785135,0.010701736,0.032515941,0.005270461,0.040094478,0.004129607,0.041309202,0.025889897,0.034157542,0.00774347,0.032882658,0.039744411,0.010001592,0.020660574,0.049794443,0.012661104,0.012441966,0.013499732,0.015995894,0.040193425,0.034356125,0.048231214,0.008619711
8/19/2020,0.0148,0.00072917,0.0136,0.0126,0.0116,0.0107,0.001373573,0.0092,0.002071572,0.0079,0.017796188,0.0551,0.0376,0.041327527,0.029298956,0.010957979,0.021127013,0.03732018,0.049062352,0.025216446,0.012264877,0.023926382,0.045291815,0.046906207,0.017975276,0.002274092,0.010717584,0.036615271,0.018693698,0.012703285,0.009180056,0.008920532,0.023070289,0.005172695,0.01204953,0.032066171,0.003534526,0.017045652,0.026719104,0.002735588
8/20/2020,0.0141,0.000548697,0.013,0.0119,0.011,0.0101,0.000995685,0.0086,0.000835767,0.0074,0.079062173,0.0551,0.0377,0.029834845,0.029304498,0.019506979,0.00306033,0.041162556,0.030586331,0.030835882,0.024880212,0.013776895,0.029344498,0.023052399,0.005911477,0.018873549,0.041945894,0.028170936,0.011891245,0.023373421,0.006937099,0.016358805,0.019024227,0.017794706,0.030348565,0.033250068,0.019391869,0.027296553,0.029632768,0.005193677
8/21/2020,0.0117,0.001015071,0.0107,0.0098,0.009,0.0082,0.000751014,0.0069,0.002596702,0.0058,0.057203285,0.0551,0.0378,0.003302308,0.010202147,0.020916435,0.017410115,0.021387387,0.000658032,0.015509129,0.047322454,0.01906952,0.00837981,0.020809406,0.017600617,0.003774401,0.026518192,0.015794524,0.041396807,0.00934294,0.001932427,0.012748672,0.034303282,0.032010047,0.008440135,0.010606267,0.046080509,0.045103674,0.033652823,0.030513593
8/24/2020,0.0116,0.000271613,0.0106,0.0097,0.0089,0.0082,0.001928316,0.0069,0.001059128,0.0058,0.071530554,0.0551,0.0379,0.016887956,0.008462784,0.014825224,0.003425076,0.018540262,0.026675074,0.034912062,0.017209017,0.027143518,0.026712303,0.018112447,0.049232547,0.011483501,0.003148022,0.038425182,0.027460409,0.039739212,0.009413917,0.020770276,0.046413141,0.04799976,0.049495719,0.027211731,0.034940843,0.045945433,0.034294135,0.017093959
8/25/2020,0.0122,0.001346548,0.0112,0.0102,0.0093,0.0085,0.001485407,0.0072,0.003751053,0.006,0.050635053,0.0551,0.038,0.01132153,0.005036703,0.018318606,0.036920055,0.006822715,0.014428503,0.011799087,0.031694044,0.036817544,0.042769456,0.016470557,0.040650751,0.015270797,0.023026325,0.021930775,0.035174148,0.002848593,0.019689526,0.012426747,0.037468447,0.030644752,0.010617859,0.021723552,0.047584791,0.006970819,0.033811031,0.029888054
8/26/2020,0.0109,0.000981447,0.0099,0.009,0.0082,0.0075,0.002517147,0.0062,0.002839787,0.0051,0.071465732,0.0551,0.0381,0.018076819,0.046417633,0.042694026,0.014646866,0.004809535,0.024665299,0.019392512,0.007175237,0.045589445,0.013296527,0.033678832,0.02867836,0.042184553,0.002022233,0.010162376,0.039410276,0.032324586,0.040354356,0.00903331,0.04876232,0.016126662,0.009990339,0.034021442,0.005007433,0.047592997,0.042513542,0.03351499
8/27/2020,0.0108,0.001201596,0.0098,0.0089,0.0081,0.0074,0.001509857,0.0061,0.003910965,0.0051,0.063490262,0.0551,0.0382,0.009311419,0.03230532,0.032360684,0.047785703,0.025737872,0.032410365,0.02965986,0.021906829,0.005292011,0.016043799,0.030722747,0.010616749,0.009749328,0.040010758,0.029269155,0.024139995,0.038154142,0.041082262,0.026174502,0.024135557,0.040123694,0.049969526,0.024953715,0.012330683,0.045770655,0.027557823,0.027287866
8/28/2020,0.0131,0.000392703,0.012,0.0109,0.01,0.0091,0.001417479,0.0076,0.001697675,0.0063,0.023437107,0.0551,0.0383,0.023184217,0.037406805,0.013311209,0.049420188,0.021673989,0.026956332,0.048392874,0.030069771,0.046785484,0.011093786,0.047377972,0.002571943,0.010576953,0.007771474,0.008716454,0.016756158,0.040059333,0.006966975,0.026533018,0.040191768,0.00976315,0.045114783,0.012234253,0.036852138,0.016114798,0.018615275,0.016334444
8/31/2020,0.0146,0.000621472,0.0133,0.0121,0.0111,0.0101,0.002152954,0.0085,0.000682943,0.0071,0.028172301,0.0551,0.0384,0.021878705,0.046807534,0.002958951,0.043036641,0.019239611,0.027091493,0.042205108,0.014808024,0.005602739,0.003590824,0.032003552,0.022271632,0.044648102,0.037463354,0.009494098,0.030138307,0.025422578,0.025930163,0.019925397,0.041352581,0.016476637,0.037394122,0.047341725,0.038410907,0.043809761,0.004843453,0.040470983
9/1/2020,0.014,0.000112234,0.0127,0.0116,0.0106,0.0097,0.000326459,0.0082,0.000311354,0.0069,0.007138253,0.0551,0.0385,0.045831916,0.048604927,0.028430201,0.036297079,0.004638437,0.021366199,0.009251222,0.04072141,0.017036758,0.049941624,0.022516346,0.014785235,0.022860199,0.004241271,0.008325118,0.033211858,0.032683781,0.0047131,0.019673782,0.034059001,0.005569386,0.024527054,0.015694948,0.012450583,0.040244366,0.012339171,0.042795487
9/2/2020,0.0111,0.00095142,0.0101,0.0091,0.0083,0.0076,0.001056074,0.0063,0.002732264,0.0053,0.047675782,0.0551,0.0386,0.045562357,0.029966768,0.04894144,0.032169731,0.0295241,0.021044995,0.002171165,0.035468401,0.023314417,1.50837E-05,0.005948384,0.007974328,0.006355862,0.026748825,0.016152473,0.041189578,0.01107098,0.01391785,0.03856118,0.017917008,0.029218772,0.048354444,0.042136957,0.011405026,0.035218431,0.02788447,0.03982271
9/3/2020,0.0118,0.001304281,0.0107,0.0098,0.0089,0.0081,0.000244475,0.0067,0.002174797,0.0056,0.043631778,0.0551,0.0387,0.005052074,0.035998162,0.010305833,0.008639595,0.046545903,0.008479953,0.017069387,0.046272209,0.048377382,0.007878199,0.026815037,0.04698395,0.01347702,0.032135062,0.041894232,0.045064167,0.039122514,0.026750621,0.037611554,0.022870478,0.004240975,0.02610261,0.022409377,0.037314239,0.047442515,0.0380186,0.024515708
9/4/2020,0.0115,0.000534264,0.0104,0.0095,0.0086,0.0078,0.003020054,0.0065,0.000423178,0.0054,0.002348973,0.0551,0.0388,0.043055292,0.042864546,0.032252183,0.048428695,0.022455006,0.029485833,0.034828686,0.034519849,0.02698187,0.00189485,0.017903143,0.038839814,0.038835134,0.031330694,0.003230312,0.040807953,0.037177199,0.038318472,0.036787273,0.008237315,0.011903326,0.046926545,0.04825771,0.017685203,0.018174124,0.01084129,0.020575289
9/7/2020,0.0115,5.82666E-05,0.0104,0.0095,0.0086,0.0078,0.000548581,0.0065,6.63826E-05,0.0054,0.079895473,0.0551,0.0389,0.043761216,0.036561422,0.004727569,0.025116331,0.022680224,0.003167746,0.040181977,0.017629259,0.046326415,0.037107202,0.043923754,0.043358482,0.029514851,0.022626781,0.017500393,0.012549807,0.020166728,0.010938676,0.049397905,0.046049793,0.0340872,0.026870286,0.031456901,0.003986026,0.017822621,0.002669001,0.013942684
9/8/2020,0.0098,0.000447306,0.0088,0.008,0.0073,0.0066,0.000784569,0.0054,0.001884132,0.0045,0.004500726,0.0551,0.039,0.001714884,0.016115889,0.023686187,0.001202872,0.043456922,0.009722072,0.006883779,0.039432955,0.036219842,0.034484868,0.00680901,0.006899596,0.009902132,0.027915897,0.044684461,0.019600731,0.029794739,0.03125173,0.048489033,0.049078913,0.015889147,0.000835333,0.008436299,0.020014425,0.027494376,0.005702066,0.03307721
9/9/2020,0.0102,0.000137363,0.0092,0.0083,0.0075,0.0068,0.002574872,0.0056,0.001478937,0.0046,0.037847937,0.0551,0.0391,0.042719696,0.042071225,0.016543584,0.018846832,0.046035775,0.009814727,0.019047937,0.003646194,0.040136274,0.008755291,0.024247509,0.004750951,0.011384012,0.00699336,0.042263561,0.033291181,0.038098796,0.023606846,0.041255315,0.005324698,0.018275491,0.026364866,0.002164419,0.027066114,0.038839889,0.008937994,0.032362418
9/10/2020,0.0109,0.000361804,0.0099,0.009,0.0081,0.0074,0.000497659,0.0061,0.003363242,0.0051,0.044650223,0.0551,0.0392,0.019921879,0.023591884,0.029290147,0.026408216,0.01020809,0.04931243,0.002796646,0.02889079,0.003088168,0.010859909,0.046395084,0.002324604,0.008940134,0.031635789,0.009795219,0.026666013,0.028387935,0.017082982,0.014999731,0.023196308,0.036027692,0.040206954,0.046890473,0.018578505,0.025885716,0.010679383,0.034910474
9/11/2020,0.0108,0.001337027,0.0097,0.0088,0.008,0.0072,0.002839378,0.006,0.002480101,0.0049,0.077108032,0.0551,0.0393,0.036496199,0.020430709,0.025640712,0.043263218,0.029036668,0.04570083,0.046164777,0.010484258,0.03902312,0.038650881,0.033703201,0.016573963,0.045881129,0.022256996,0.045125501,0.020127122,0.023725949,0.035662218,0.002726199,0.026762916,0.042134451,0.043485517,0.022840981,0.035496615,0.020354665,0.026964736,0.034355994
9/14/2020,0.0112,0.001326577,0.0101,0.0092,0.0083,0.0075,0.000153308,0.0062,0.00073941,0.0051,0.01519707,0.0551,0.0394,0.039207035,0.038737672,0.013289491,0.018095756,0.024658118,0.031679186,0.042162674,0.002827032,0.037812408,0.008575926,0.005701369,0.001768496,0.003947145,0.017573208,0.011897424,0.017745962,0.00573087,0.004504995,0.00201184,0.015214466,0.028047595,0.015794382,0.022822332,0.047317904,0.042936427,0.035716582,0.037698154
9/15/2020,0.0111,0.00137273,0.01,0.009,0.0082,0.0074,0.002637314,0.0061,0.002927278,0.005,0.050783843,0.0551,0.0395,0.049692134,0.009297317,0.046053576,0.037161415,0.021609672,0.028688988,0.042731867,0.035522252,0.04348949,0.030091125,0.047079608,0.017193881,0.030939402,0.042973192,0.020553211,0.017202395,0.019965691,0.003814942,0.035631717,0.0224374,0.036225255,0.004352704,0.022147987,0.006797666,0.011510367,0.043673913,0.001926453
9/16/2020,0.0095,0.000702364,0.0086,0.0077,0.007,0.0063,0.002585519,0.0052,0.000821818,0.0043,0.017020294,0.0551,0.0396,0.024523931,0.015968447,0.03998416,0.047078696,0.025062995,0.023608561,0.040869846,0.011601537,0.004371062,0.019343055,0.036480536,0.021440276,0.021107928,0.040427941,0.026452605,0.031085266,0.002988745,0.033380735,0.049976911,0.045335574,0.022054665,0.019528319,0.041973295,0.018539824,0.02181154,0.022617847,0.034166
9/17/2020,0.0099,0.001200439,0.0089,0.0081,0.0073,0.0066,0.000287715,0.0054,0.001394769,0.0044,0.02183481,0.0551,0.0397,0.032837948,0.028678985,0.040724096,0.02935355,0.045288061,0.033690631,0.046031787,0.036285873,0.007299926,0.040239326,0.017561164,0.002295291,0.025311558,0.026039506,0.028040848,0.036111562,0.021484774,0.039173588,0.032867058,0.013149741,0.012663047,0.002965597,0.001028334,0.015487814,0.009892862,0.041525075,0.034325876
9/18/2020,0.0098,0.000973166,0.0088,0.0079,0.0071,0.0064,0.001351385,0.0052,0.002866561,0.0043,0.004124493,0.0551,0.0398,0.00819777,0.043239161,0.042455101,0.007295661,0.004436187,0.023036559,0.046505419,0.038487708,0.015715216,0.043648667,0.030863641,0.00963262,0.006214595,0.003688793,0.037714934,0.014305604,0.033350053,0.010195878,0.046305499,0.021992106,0.03871911,0.008273705,0.040848124,0.024641317,0.034906393,0.049954592,0.049697762
9/21/2020,0.0081,0.001314422,0.0073,0.0066,0.0059,0.0053,0.000163265,0.0043,0.000316487,0.0036,0.041712463,0.0551,0.0399,0.002454654,0.039194606,0.009860253,0.012277629,0.00103705,0.02837587,0.014729921,0.009073659,0.022049105,0.00310668,0.047436006,0.007843132,0.008507904,0.019587267,0.024417516,0.017755813,0.046951059,0.017578698,0.041251221,0.003661145,0.02257731,0.011181231,0.022398274,0.003938648,0.005411636,0.015002316,0.019248989
9/22/2020,0.0069,0.001350221,0.0062,0.0056,0.005,0.0045,0.002695332,0.0037,0.001468629,0.0031,0.003590351,0.0551,0.04,0.001266331,0.042695806,0.006734912,0.04723142,0.040282894,0.023428991,0.018886124,0.039686653,0.031084354,0.041446162,0.035119081,0.02378736,0.025558065,0.004608037,0.025583053,0.008829307,0.030487192,0.016637477,0.037282995,0.03284748,0.014745734,0.031332016,0.035519701,0.010206268,0.025557596,0.045870785,0.017998434
9/23/2020,0.0062,0.00035711,0.0055,0.005,0.0045,0.004,0.00036977,0.0033,0.003628707,0.0027,0.020453016,0.0551,0.0401,0.013732179,0.016961932,0.011182194,0.020189345,0.019977449,0.010479311,0.00342395,0.006070159,0.043222354,0.01268336,0.033629719,0.035692556,0.021445076,0.018161228,0.011716548,0.028453196,0.003578397,0.019425736,0.013387558,0.031216923,0.028783823,0.02493851,0.003054467,0.046231761,0.017503356,0.038084356,0.006612542
9/24/2020,0.0062,0.000898126,0.0056,0.005,0.0045,0.0041,0.001992534,0.0033,0.002744565,0.0027,0.01407954,0.0551,0.0402,0.048524942,0.008693523,9.22377E-05,0.015922192,0.024746472,0.001060763,0.04483577,0.035154833,0.030156088,0.000343309,0.026896483,0.022780793,0.039718807,0.020702682,0.038010834,0.016011836,0.045652226,0.038857949,0.001626722,0.016878322,0.011369122,0.042590055,0.012220404,0.029409988,0.044191527,0.002987995,0.037765343
9/25/2020,0.0055,0.0013456,0.0049,0.0044,0.0039,0.0035,0.002114113,0.0028,0.002736972,0.0023,0.0122287,0.0551,0.0403,0.035173655,0.036442219,0.025528174,0.012298968,0.023635284,0.008459526,0.040392567,0.006399719,0.049044102,0.046096945,0.032132667,0.040169509,0.000983594,0.043406792,0.015642295,0.024839187,0.04254667,0.0362952,0.010196666,0.038767678,0.033174784,0.044140426,0.024888221,0.0256453,0.03008162,0.046390907,0.037323475
9/28/2020,0.0058,0.000850582,0.0052,0.0047,0.0042,0.0038,0.002667845,0.0031,0.002449075,0.0025,0.022299221,0.0551,0.0404,0.044901333,0.037912183,0.046890394,0.02658087,0.039843872,0.023398702,0.038330202,0.009148866,0.012549118,0.026752314,0.041028925,0.037554301,0.010990477,0.01600351,0.034733386,0.006275989,0.04932917,0.002866252,0.031242458,0.000605064,0.035817374,0.026357285,0.001064684,0.033189835,0.021726312,0.036554726,0.041790112
9/29/2020,0.007,2.86731E-05,0.0063,0.0057,0.0051,0.0046,0.002230172,0.0038,0.001550821,0.0031,0.038773048,0.0551,0.0405,0.026539984,0.008719693,0.039160957,0.045853477,0.017077337,0.049946031,0.001358061,0.044736931,0.037239444,0.002785571,0.031833101,0.009140651,0.008471654,0.02944949,0.017909757,0.037206439,0.012721614,0.037391749,0.0199002,0.035906987,0.02219411,0.008478883,2.02155E-05,0.026843776,0.012686502,0.038808849,0.013471268
9/30/2020,0.0064,0.000351673,0.0057,0.0051,0.0046,0.0042,9.67045E-05,0.0034,0.003434861,0.0028,0.067892207,0.0551,0.0406,0.039235205,0.034788509,0.015131951,0.039976099,0.027158546,0.030280698,0.029445396,0.020003213,0.004396627,0.019253191,0.020927083,0.023233235,0.013068935,0.00438603,0.016713126,0.041014842,0.040385314,0.019055963,0.00856351,0.048775713,0.004393952,0.001308591,0.049531819,0.016194805,0.012754243,0.024726813,0.020370852
10/1/2020,0.0069,0.00017848,0.0062,0.0056,0.005,0.0046,0.000235611,0.0037,0.003776152,0.003,0.056933536,0.0551,0.0407,0.03973131,0.041205091,0.002704355,0.020910955,0.049162019,0.019939536,0.034305681,0.035750959,0.048163488,0.008707139,0.0445906,0.037400865,0.033358871,0.046538865,0.034615437,0.004212546,0.019378764,0.014574425,0.03170991,0.001008024,0.030353808,0.008665052,0.016390922,0.022845924,0.026979982,0.006787519,0.041470923
10/2/2020,0.0063,0.001210966,0.0056,0.005,0.0045,0.0041,0.001143631,0.0033,0.00252273,0.0028,0.04744836,0.0551,0.0408,0.043551901,0.037319705,0.040051753,0.016038577,0.013634119,0.021609264,0.036576784,0.034692657,0.000138194,0.030083715,0.013237669,0.03825438,0.042307697,0.03111602,0.026477056,0.046674707,0.018364684,0.021020112,0.048957766,0.024868853,0.03295139,0.020157359,0.012869787,0.048505543,0.016412168,0.01902347,0.024746403
10/5/2020,0.0074,0.001458889,0.0067,0.006,0.0054,0.0049,0.002507492,0.004,0.002332583,0.0033,0.068168468,0.0551,0.0409,0.031184054,0.015674062,0.015179496,0.005652829,0.011610115,0.021106643,0.002714752,0.025905582,0.015909722,0.044290737,0.045129836,0.015155434,0.0495882,0.018140328,0.018655181,0.039858498,0.032916468,0.044800315,0.01473327,0.003787551,0.044359116,0.024792325,0.034630448,0.029330708,0.022556336,0.04084359,0.001613467
10/6/2020,0.0069,0.001166804,0.0062,0.0056,0.005,0.0045,0.002911755,0.0037,0.001844282,0.0031,0.043818242,0.0551,0.041,0.044584038,0.034412856,0.042992362,0.002919808,0.018869807,0.016222287,0.003774312,0.049981317,0.00438514,0.009857375,0.034316881,0.018057199,0.034891523,0.041695005,0.045636019,0.035048913,0.012719794,0.020612955,0.005963438,0.002044941,0.007447598,0.026367235,0.009504545,0.042798297,0.020580056,0.035045208,0.045592551
10/7/2020,0.0071,0.00099121,0.0063,0.0057,0.0051,0.0046,0.000598964,0.0037,0.002217711,0.0031,0.002066283,0.0551,0.0411,0.013607708,0.028421432,0.037182588,0.04247951,0.042655241,0.010406087,0.042099672,0.009557946,0.044933,0.047378585,0.048377178,0.035794819,0.04141508,0.041153243,0.044856162,0.028678256,0.022628167,0.004228695,0.008710369,0.044917292,0.026480076,0.036699695,0.031767204,0.022957718,0.011358286,0.037657575,0.013823579
10/8/2020,0.0063,0.000215168,0.0056,0.005,0.0045,0.004,0.001468682,0.0033,0.002553516,0.0026,0.028189589,0.0551,0.0412,0.042050374,0.009563655,0.021812495,0.030490331,0.04534007,0.04386576,0.028789065,0.034073183,0.034833148,0.048624699,0.005641731,0.004890428,0.004353451,0.008836522,0.035298074,0.003988292,0.045109499,0.014885267,0.047633734,0.044610342,0.017955268,0.042684231,0.020319422,0.009220865,0.003013499,0.047835761,0.017506686
10/9/2020,0.0073,0.000253189,0.0065,0.0058,0.0052,0.0046,0.002849043,0.0036,0.003048075,0.0029,0.069983495,0.0551,0.0413,0.01309859,0.019142943,0.017341631,0.042575673,0.030462994,0.033946549,0.006701146,0.017038909,0.02022129,0.023007323,0.004104804,0.017772283,0.0026946,0.0142546,0.023078687,0.032206786,0.035080841,0.004936416,0.034325885,0.035183217,0.02554207,0.04345739,0.035197396,0.016461015,0.039293412,0.043714998,0.011980991
10/12/2020,0.0068,0.000161934,0.006,0.0054,0.0048,0.0043,0.002903013,0.0035,0.001754807,0.0028,0.043152476,0.0551,0.0414,0.018324966,0.044392333,0.006661305,0.047958225,0.005553126,0.003005138,0.006580412,0.028023184,0.036579175,0.019035772,0.034791974,0.00369723,0.030897129,0.049256324,0.047746034,0.009327397,0.028041454,0.017453709,0.036984769,0.010541951,0.023305215,0.043828815,0.020332891,0.03480013,0.002658548,0.023570841,0.005191755
10/13/2020,0.0056,0.000342661,0.005,0.0044,0.0039,0.0035,0.000886715,0.0028,0.001609252,0.0022,0.008312006,0.0551,0.0415,0.028962788,0.041755202,0.008818924,0.003067822,0.013162922,0.017086027,0.032478095,0.003505528,0.010992871,0.031108635,0.043917205,0.030817226,0.049799504,0.007600843,0.001048356,0.011128494,0.040731047,0.035706587,0.001328831,0.005065845,0.021317209,0.038957454,0.013323452,0.042777778,0.041420607,0.026907942,0.039336511
10/14/2020,0.005,0.000895457,0.0045,0.0039,0.0035,0.0031,0.0028,0.0025,0.0022,0.002,0.005087842,0.0551,0.0416,0.016145977,0.008611655,0.032993641,0.006173226,0.012907413,0.031872533,0.022968194,0.007248247,0.049985815,0.041462338,0.018349653,0.020263761,0.0013294,0.027927353,0.028139559,0.011257071,0.02732393,0.044882589,0.00018278,0.03100482,0.022485634,0.041543536,0.011314872,0.010955356,0.029189304,0.044395015,0.005452426
10/15/2020,0.0045,0.000725093,0.004,0.0035,0.0031,0.0027,0.0024,0.0021,0.0019,0.0017,0.060079924,0.0551,0.0417,0.006035501,0.021693217,0.033135758,0.044871289,0.037329604,0.0145842,0.008898447,0.034220326,0.020343011,0.01812045,0.008485612,0.031244882,0.002552925,0.01850506,0.000465413,0.016045781,0.002430259,0.029751614,0.012196339,0.048261156,0.047766648,0.042613435,0.015398811,0.000209767,0.038609325,0.045496126,0.030048714
10/16/2020,0.0043,0.001282295,0.0038,0.0033,0.0029,0.0026,0.0023,0.002,0.0018,0.0016,0.020336725,0.0551,0.0418,0.048373982,0.012168948,0.003475121,0.008692177,0.025735111,0.033455477,0.002655017,0.000398249,0.021466778,0.016448951,0.032051155,0.046543258,0.011824914,0.032852025,0.038711689,0.038831606,0.018306647,0.026569495,0.011439346,0.031760228,0.022310777,0.000260675,0.045954014,0.047184475,0.047091794,0.035581069,0.029327081
10/19/2020,0.0051,0.000200804,0.0044,0.0039,0.0035,0.0031,0.0027,0.0024,0.0021,0.0019,0.078286646,0.0551,0.0419,0.026187651,0.039461876,0.00853958,0.02447991,0.002037967,0.038883296,0.013343589,0.008111614,0.043471589,0.049472477,0.033845504,0.032748344,0.004863104,0.015516251,0.005777468,0.012175293,0.037107187,0.024942938,0.004311582,0.031147461,0.040652776,0.023259299,0.035400805,0.031274374,0.014529435,0.01223144,0.01440478
10/20/2020,0.0065,0.000345623,0.0057,0.0051,0.0045,0.004,0.0036,0.0032,0.0029,0.0026,0.050394243,0.0551,0.042,0.048757752,0.022454321,0.006341608,0.044563809,0.014824825,0.038949232,0.044313376,0.008348758,0.026883743,0.046497482,0.043986217,0.032777321,0.039570378,0.046771517,0.011633915,0.036673067,0.04730285,0.007031397,0.045542405,0.013343823,0.00921479,0.015568117,0.035467481,0.023058397,0.037082297,0.012851727,0.045923098
10/21/2020,0.0075,0.000833843,0.0066,0.0059,0.0053,0.0047,0.0042,0.0038,0.0034,0.003,0.034710323,0.0551,0.0421,0.023637109,0.041960853,0.016627241,0.019704739,0.014087537,0.001691781,0.020092208,0.022459762,0.02881982,0.017903258,0.001459383,0.017666668,0.005503192,0.011883737,0.014830144,0.036357924,0.025647936,0.02053006,0.023962361,0.006841659,0.025620968,0.007239961,0.020746715,0.023786985,0.034815717,0.012803953,0.026914273
10/22/2020,0.0066,0.001266069,0.0059,0.0052,0.0047,0.0042,0.0037,0.0033,0.003,0.0027,0.027174357,0.0551,0.0422,0.016169344,0.008975462,0.035811467,0.041310642,0.001693536,0.035439405,0.002024444,0.007296197,0.041105714,0.047954997,0.043222877,0.049517011,0.046678604,0.029420883,0.043479211,0.026303661,2.73829E-05,0.044767312,0.040563925,0.014820165,0.014411996,0.045371091,0.015173878,0.007448285,0.008226649,0.034990088,0.005148765
